"Date","Price"
"2020-10-18T00:00:00.000Z","47.61954565"
"2020-10-19T00:00:00.000Z","48.09891537"
"2020-10-20T00:00:00.000Z","47.05102987"
"2020-10-21T00:00:00.000Z","53.04532907"
"2020-10-22T00:00:00.000Z","54.26727705"
"2020-10-23T00:00:00.000Z","55.23868781"
"2020-10-24T00:00:00.000Z","59.09583200846765"
"2020-10-25T00:00:00.000Z","58.67655438851017"
"2020-10-26T00:00:00.000Z","56.75755764453156"
"2020-10-27T00:00:00.000Z","57.70926615009229"
"2020-10-28T00:00:00.000Z","55.81280258890041"
"2020-10-29T00:00:00.000Z","54.76566414400526"
"2020-10-30T00:00:00.000Z","53.8343302247775"
"2020-10-31T00:00:00.000Z","55.59026116062229"
"2020-11-01T00:00:00.000Z","55.58762310262705"
"2020-11-02T00:00:00.000Z","53.81446120128629"
"2020-11-03T00:00:00.000Z","53.81962176"
"2020-11-04T00:00:00.000Z","54.49910437"
"2020-11-05T00:00:00.000Z","58.67849616"
"2020-11-06T00:00:00.000Z","63.13111235"
"2020-11-07T00:00:00.000Z","59.14364748"
"2020-11-08T00:00:00.000Z","61.05504665"
"2020-11-09T00:00:00.000Z","59.36388331"
"2020-11-10T00:00:00.000Z","58.23734357"
"2020-11-11T00:00:00.000Z","59.51502792"
"2020-11-12T00:00:00.000Z","60.36537784"
"2020-11-13T00:00:00.000Z","65.45720007"
"2020-11-14T00:00:00.000Z","63.77414998"
"2020-11-15T00:00:00.000Z","62.27992055"
"2020-11-16T00:00:00.000Z","73.55243094"
"2020-11-17T00:00:00.000Z","75.85234021"
"2020-11-18T00:00:00.000Z","73.69493456"
"2020-11-19T00:00:00.000Z","81.68366667"
"2020-11-20T00:00:00.000Z","82.583154"
"2020-11-21T00:00:00.000Z","86.41011587"
"2020-11-22T00:00:00.000Z","82.70420982"
"2020-11-23T00:00:00.000Z","89.03931421"
"2020-11-24T00:00:00.000Z","89.20537318"
"2020-11-25T00:00:00.000Z","81.88012987"
"2020-11-26T00:00:00.000Z","70.86572109"
"2020-11-27T00:00:00.000Z","69.12387404"
"2020-11-28T00:00:00.000Z","72.69296617"
"2020-11-29T00:00:00.000Z","79.23506852"
"2020-11-30T00:00:00.000Z","87.57463257"
"2020-12-01T00:00:00.000Z","85.43576677"
"2020-12-02T00:00:00.000Z","88.85651249"
"2020-12-03T00:00:00.000Z","89.09896529"
"2020-12-04T00:00:00.000Z","80.01707227"
"2020-12-05T00:00:00.000Z","83.11872986"
"2020-12-06T00:00:00.000Z","83.55533607"
"2020-12-07T00:00:00.000Z","83.62405876"
"2020-12-08T00:00:00.000Z","76.7486542"
"2020-12-09T00:00:00.000Z","77.41098045"
"2020-12-10T00:00:00.000Z","74.82955647"
"2020-12-11T00:00:00.000Z","72.08733437"
"2020-12-12T00:00:00.000Z","76.70689387"
"2020-12-13T00:00:00.000Z","82.00063841"
"2020-12-14T00:00:00.000Z","82.36316054"
"2020-12-15T00:00:00.000Z","81.40067395"
"2020-12-16T00:00:00.000Z","92.78968506"
"2020-12-17T00:00:00.000Z","100.95957532"
"2020-12-18T00:00:00.000Z","109.3845096"
"2020-12-19T00:00:00.000Z","120.5589091"
"2020-12-20T00:00:00.000Z","114.66599272"
"2020-12-21T00:00:00.000Z","105.00539486"
"2020-12-22T00:00:00.000Z","110.6761936927634"
"2020-12-23T00:00:00.000Z","101.81706223"
"2020-12-24T00:00:00.000Z","111.56539901"
"2020-12-25T00:00:00.000Z","126.98359867"
"2020-12-26T00:00:00.000Z","129.45920297"
"2020-12-27T00:00:00.000Z","127.51696969"
"2020-12-28T00:00:00.000Z","130.05033199"
"2020-12-29T00:00:00.000Z","129.04079724"
"2020-12-30T00:00:00.000Z","129.46607253"
"2020-12-31T00:00:00.000Z","124.69032593"
"2021-01-01T00:00:00.000Z","126.23034575"
"2021-01-02T00:00:00.000Z","136.94489094"
"2021-01-03T00:00:00.000Z","160.19058561"
"2021-01-04T00:00:00.000Z","154.80732008"
"2021-01-05T00:00:00.000Z","158.59477629"
"2021-01-06T00:00:00.000Z","169.01692345"
"2021-01-07T00:00:00.000Z","169.61595798"
"2021-01-08T00:00:00.000Z","173.27987445"
"2021-01-09T00:00:00.000Z","177.4839356"
"2021-01-10T00:00:00.000Z","171.11484357"
"2021-01-11T00:00:00.000Z","139.25223125"
"2021-01-12T00:00:00.000Z","132.63591652"
"2021-01-13T00:00:00.000Z","147.42134739"
"2021-01-14T00:00:00.000Z","152.08457372"
"2021-01-15T00:00:00.000Z","144.23754971"
"2021-01-16T00:00:00.000Z","144.26541965"
"2021-01-17T00:00:00.000Z","142.43082129"
"2021-01-18T00:00:00.000Z","152.14408514"
"2021-01-19T00:00:00.000Z","153.48742764"
"2021-01-20T00:00:00.000Z","149.93142516"
"2021-01-21T00:00:00.000Z","130.13350488"
"2021-01-22T00:00:00.000Z","137.27145938"
"2021-01-23T00:00:00.000Z","137.75099018"
"2021-01-24T00:00:00.000Z","141.47731078"
"2021-01-25T00:00:00.000Z","137.44420046"
"2021-01-26T00:00:00.000Z","134.75526433"
"2021-01-27T00:00:00.000Z","122.94947331"
"2021-01-28T00:00:00.000Z","133.48693077"
"2021-01-29T00:00:00.000Z","135.01257048"
"2021-01-30T00:00:00.000Z","133.40001778"
"2021-01-31T00:00:00.000Z","129.5708153"
"2021-02-01T00:00:00.000Z","129.01674223"
"2021-02-02T00:00:00.000Z","142.50697498"
"2021-02-03T00:00:00.000Z","155.61203291"
"2021-02-04T00:00:00.000Z","145.14818702"
"2021-02-05T00:00:00.000Z","154.85221567"
"2021-02-06T00:00:00.000Z","155.71474239"
"2021-02-07T00:00:00.000Z","151.14007922"
"2021-02-08T00:00:00.000Z","167.21905755"
"2021-02-09T00:00:00.000Z","182.1144683"
"2021-02-10T00:00:00.000Z","182.1743915"
"2021-02-11T00:00:00.000Z","184.49599958"
"2021-02-12T00:00:00.000Z","197.23171013"
"2021-02-13T00:00:00.000Z","226.22760116"
"2021-02-14T00:00:00.000Z","214.430273"
"2021-02-15T00:00:00.000Z","207.68101945"
"2021-02-16T00:00:00.000Z","210.5465771"
"2021-02-17T00:00:00.000Z","236.97352307"
"2021-02-18T00:00:00.000Z","226.86954839"
"2021-02-19T00:00:00.000Z","236.67601167"
"2021-02-20T00:00:00.000Z","227.61989221"
"2021-02-21T00:00:00.000Z","227.23135545"
"2021-02-22T00:00:00.000Z","208.10679546"
"2021-02-23T00:00:00.000Z","176.93491521"
"2021-02-24T00:00:00.000Z","181.37850129"
"2021-02-25T00:00:00.000Z","178.90184288"
"2021-02-26T00:00:00.000Z","170.39815323"
"2021-02-27T00:00:00.000Z","172.10044726"
"2021-02-28T00:00:00.000Z","164.92717308"
"2021-03-01T00:00:00.000Z","175.23790535"
"2021-03-02T00:00:00.000Z","177.87243611"
"2021-03-03T00:00:00.000Z","188.5256632"
"2021-03-04T00:00:00.000Z","181.07864812"
"2021-03-05T00:00:00.000Z","180.76561344"
"2021-03-06T00:00:00.000Z","182.98190116"
"2021-03-07T00:00:00.000Z","190.75911134"
"2021-03-08T00:00:00.000Z","191.92768383"
"2021-03-09T00:00:00.000Z","203.63786522"
"2021-03-10T00:00:00.000Z","200.51685695"
"2021-03-11T00:00:00.000Z","201.25033709"
"2021-03-12T00:00:00.000Z","220.82940067"
"2021-03-13T00:00:00.000Z","226.57829812"
"2021-03-14T00:00:00.000Z","215.29610435"
"2021-03-15T00:00:00.000Z","201.26461988"
"2021-03-16T00:00:00.000Z","201.04063659"
"2021-03-17T00:00:00.000Z","206.06792781"
"2021-03-18T00:00:00.000Z","200.53731095"
"2021-03-19T00:00:00.000Z","201.06371543"
"2021-03-20T00:00:00.000Z","200.80642376"
"2021-03-21T00:00:00.000Z","196.42775459"
"2021-03-22T00:00:00.000Z","187.07783543"
"2021-03-23T00:00:00.000Z","187.39396472"
"2021-03-24T00:00:00.000Z","177.65495515"
"2021-03-25T00:00:00.000Z","173.06118625"
"2021-03-26T00:00:00.000Z","184.27867316"
"2021-03-27T00:00:00.000Z","184.83043819"
"2021-03-28T00:00:00.000Z","185.02849167"
"2021-03-29T00:00:00.000Z","194.47477728"
"2021-03-30T00:00:00.000Z","196.6820915"
"2021-03-31T00:00:00.000Z","197.49909288"
"2021-04-01T00:00:00.000Z","198.10626659"
"2021-04-02T00:00:00.000Z",""
"2021-04-03T00:00:00.000Z",""
"2021-04-04T00:00:00.000Z",""
"2021-04-05T00:00:00.000Z",""
"2021-04-06T00:00:00.000Z",""
"2021-04-07T00:00:00.000Z",""
"2021-04-08T00:00:00.000Z",""
"2021-04-09T00:00:00.000Z",""
"2021-04-10T00:00:00.000Z",""
"2021-04-11T00:00:00.000Z",""
"2021-04-12T00:00:00.000Z",""
"2021-04-13T00:00:00.000Z",""
"2021-04-14T00:00:00.000Z",""
"2021-04-15T00:00:00.000Z",""
"2021-04-16T00:00:00.000Z",""
