"Date","Social Volume"
"2020-12-26T00:00:00.000Z","12007"
"2020-12-27T00:00:00.000Z","13306"
"2020-12-28T00:00:00.000Z","11714"
"2020-12-29T00:00:00.000Z","10633"
"2020-12-30T00:00:00.000Z","11907"
"2020-12-31T00:00:00.000Z","11232"
"2021-01-01T00:00:00.000Z","9024"
"2021-01-02T00:00:00.000Z","18652"
"2021-01-03T00:00:00.000Z","16374"
"2021-01-04T00:00:00.000Z","13514"
"2021-01-05T00:00:00.000Z","12374"
"2021-01-06T00:00:00.000Z","13699"
"2021-01-07T00:00:00.000Z","18067"
"2021-01-08T00:00:00.000Z","15766"
"2021-01-09T00:00:00.000Z","12304"
"2021-01-10T00:00:00.000Z","14364"
"2021-01-11T00:00:00.000Z","20593"
"2021-01-12T00:00:00.000Z","14230"
"2021-01-13T00:00:00.000Z","13191"
"2021-01-14T00:00:00.000Z","14216"
"2021-01-15T00:00:00.000Z","12950"
"2021-01-16T00:00:00.000Z","10420"
"2021-01-17T00:00:00.000Z","10010"
"2021-01-18T00:00:00.000Z","10325"
"2021-01-19T00:00:00.000Z","10902"
"2021-01-20T00:00:00.000Z","10617"
"2021-01-21T00:00:00.000Z","12844"
"2021-01-22T00:00:00.000Z","12509"
"2021-01-23T00:00:00.000Z","9133"
"2021-01-24T00:00:00.000Z","9165"
"2021-01-25T00:00:00.000Z","9828"
"2021-01-26T00:00:00.000Z","9317"
"2021-01-27T00:00:00.000Z","11232"
"2021-01-28T00:00:00.000Z","11100"
"2021-01-29T00:00:00.000Z","26658"
"2021-01-30T00:00:00.000Z","15797"
"2021-01-31T00:00:00.000Z","12750"
"2021-02-01T00:00:00.000Z","14101"
"2021-02-02T00:00:00.000Z","12688"
"2021-02-03T00:00:00.000Z","12644"
"2021-02-04T00:00:00.000Z","14042"
"2021-02-05T00:00:00.000Z","11780"
"2021-02-06T00:00:00.000Z","13914"
"2021-02-07T00:00:00.000Z","13362"
"2021-02-08T00:00:00.000Z","23988"
"2021-02-09T00:00:00.000Z","20969"
"2021-02-10T00:00:00.000Z","16665"
"2021-02-11T00:00:00.000Z","15629"
"2021-02-12T00:00:00.000Z","15322"
"2021-02-13T00:00:00.000Z","12659"
"2021-02-14T00:00:00.000Z","13732"
"2021-02-15T00:00:00.000Z","12157"
"2021-02-16T00:00:00.000Z","13322"
"2021-02-17T00:00:00.000Z","15286"
"2021-02-18T00:00:00.000Z","13676"
"2021-02-19T00:00:00.000Z","15942"
"2021-02-20T00:00:00.000Z","15299"
"2021-02-21T00:00:00.000Z","14768"
"2021-02-22T00:00:00.000Z","15606"
"2021-02-23T00:00:00.000Z","17623"
"2021-02-24T00:00:00.000Z","14530"
"2021-02-25T00:00:00.000Z","14446"
"2021-02-26T00:00:00.000Z","12640"
"2021-02-27T00:00:00.000Z","11936"
"2021-02-28T00:00:00.000Z","15113"
"2021-03-01T00:00:00.000Z","13829"
"2021-03-02T00:00:00.000Z","11704"
"2021-03-03T00:00:00.000Z","11428"
"2021-03-04T00:00:00.000Z","11346"
"2021-03-05T00:00:00.000Z","10684"
"2021-03-06T00:00:00.000Z","10153"
"2021-03-07T00:00:00.000Z","11116"
"2021-03-08T00:00:00.000Z","10908"
"2021-03-09T00:00:00.000Z","12511"
"2021-03-10T00:00:00.000Z","13626"
"2021-03-11T00:00:00.000Z","11442"
"2021-03-12T00:00:00.000Z","12261"
"2021-03-13T00:00:00.000Z","15504"
"2021-03-14T00:00:00.000Z","12840"
"2021-03-15T00:00:00.000Z","13562"
"2021-03-16T00:00:00.000Z","11505"
"2021-03-17T00:00:00.000Z","10822"
"2021-03-18T00:00:00.000Z","11470"
"2021-03-19T00:00:00.000Z","11352"
"2021-03-20T00:00:00.000Z","11040"
"2021-03-21T00:00:00.000Z","10875"
"2021-03-22T00:00:00.000Z","13080"
"2021-03-23T00:00:00.000Z","11924"
"2021-03-24T00:00:00.000Z","15487"
"2021-03-25T00:00:00.000Z","15017"
"2021-03-26T00:00:00.000Z","11508"
"2021-03-27T00:00:00.000Z","11567"
"2021-03-28T00:00:00.000Z","11023"
"2021-03-29T00:00:00.000Z","11912"
"2021-03-30T00:00:00.000Z","11918"
"2021-03-31T00:00:00.000Z","12523"
"2021-04-01T00:00:00.000Z","1781"
"2021-04-02T00:00:00.000Z",""
"2021-04-03T00:00:00.000Z",""
"2021-04-04T00:00:00.000Z",""
"2021-04-05T00:00:00.000Z",""
"2021-04-06T00:00:00.000Z",""
"2021-04-07T00:00:00.000Z",""
"2021-04-08T00:00:00.000Z",""
"2021-04-09T00:00:00.000Z",""
"2021-04-10T00:00:00.000Z",""
"2021-04-11T00:00:00.000Z",""
"2021-04-12T00:00:00.000Z",""
"2021-04-13T00:00:00.000Z",""
"2021-04-14T00:00:00.000Z",""
"2021-04-15T00:00:00.000Z",""
"2021-04-16T00:00:00.000Z",""
