"Date","Price","Social Volume"
"2019-12-08T12:00:00.000Z","45.8999137664","103"
"2019-12-09T00:00:00.000Z","45.4543903025","119"
"2019-12-09T12:00:00.000Z","44.9392434215","156"
"2019-12-10T00:00:00.000Z","44.6764745807","98"
"2019-12-10T12:00:00.000Z","44.6442411233","206"
"2019-12-11T00:00:00.000Z","44.6551066368","96"
"2019-12-11T12:00:00.000Z","43.9367080663","150"
"2019-12-12T00:00:00.000Z","44.0177888745","78"
"2019-12-12T12:00:00.000Z","44.0821699521","131"
"2019-12-13T00:00:00.000Z","44.1456820795","113"
"2019-12-13T12:00:00.000Z","44.4493774649","84"
"2019-12-14T00:00:00.000Z","43.993740783","81"
"2019-12-14T12:00:00.000Z","43.7515318268","130"
"2019-12-15T00:00:00.000Z","43.8405176516","60"
"2019-12-15T12:00:00.000Z","43.7568277758","119"
"2019-12-16T00:00:00.000Z","43.4242638897","88"
"2019-12-16T12:00:00.000Z","40.4094823115","251"
"2019-12-17T00:00:00.000Z","39.9057528775","119"
"2019-12-17T12:00:00.000Z","36.9269333207","190"
"2019-12-18T00:00:00.000Z","37.5536175656","105"
"2019-12-18T12:00:00.000Z","40.7934546736","150"
"2019-12-19T00:00:00.000Z","39.9607100618","65"
"2019-12-19T12:00:00.000Z","39.920295762","113"
"2019-12-20T00:00:00.000Z","40.3378418846","69"
"2019-12-20T12:00:00.000Z","40.3048177276","83"
"2019-12-21T00:00:00.000Z","40.1349576686","92"
"2019-12-21T12:00:00.000Z","40.0100981536","98"
"2019-12-22T00:00:00.000Z","41.2504214429","110"
"2019-12-22T12:00:00.000Z","42.0374053167","217"
"2019-12-23T00:00:00.000Z","42.3040410424","82"
"2019-12-23T12:00:00.000Z","40.862876384","91"
"2019-12-24T00:00:00.000Z","41.3936046255","73"
"2019-12-24T12:00:00.000Z","40.6343916049","100"
"2019-12-25T00:00:00.000Z","40.1678551477","139"
"2019-12-25T12:00:00.000Z","40.6034383271","129"
"2019-12-26T00:00:00.000Z","40.0981393436","85"
"2019-12-26T12:00:00.000Z","40.284054881","131"
"2019-12-27T00:00:00.000Z","40.3717892386","86"
"2019-12-27T12:00:00.000Z","41.225862147","192"
"2019-12-28T00:00:00.000Z","42.0900942495","120"
"2019-12-28T12:00:00.000Z","42.8425223762","229"
"2019-12-29T00:00:00.000Z","43.0373132752","102"
"2019-12-29T12:00:00.000Z","43.7539342918","118"
"2019-12-30T00:00:00.000Z","43.2305451244","136"
"2019-12-30T12:00:00.000Z","42.790712069","130"
"2019-12-31T00:00:00.000Z","42.4435711636","118"
"2019-12-31T12:00:00.000Z","41.4232767087","92"
"2020-01-01T00:00:00.000Z","41.9130781298","45"
"2020-01-01T12:00:00.000Z","41.9887127932","66"
"2020-01-02T00:00:00.000Z","41.6326884603","56"
"2020-01-02T12:00:00.000Z","39.8230153245","120"
"2020-01-03T00:00:00.000Z","41.8647892085","76"
"2020-01-03T12:00:00.000Z","42.4052277733","106"
"2020-01-04T00:00:00.000Z","42.660742625","80"
"2020-01-04T12:00:00.000Z","43.2913815968","100"
"2020-01-05T00:00:00.000Z","43.4629325323","81"
"2020-01-05T12:00:00.000Z","43.5675133618","156"
"2020-01-06T00:00:00.000Z","45.1437204474","112"
"2020-01-06T12:00:00.000Z","45.8236766628","132"
"2020-01-07T00:00:00.000Z","45.9510489558","97"
"2020-01-07T12:00:00.000Z","46.4483523139","187"
"2020-01-08T00:00:00.000Z","47.6982846267","168"
"2020-01-08T12:00:00.000Z","45.65376714","241"
"2020-01-09T00:00:00.000Z","45.19320849","106"
"2020-01-09T12:00:00.000Z","45.21593084","104"
"2020-01-10T00:00:00.000Z","45.2383962","92"
"2020-01-10T12:00:00.000Z","48.72732772","336"
"2020-01-11T00:00:00.000Z","48.36286338","108"
"2020-01-11T12:00:00.000Z","49.2637687","295"
"2020-01-12T00:00:00.000Z","50.18594065","93"
"2020-01-12T12:00:00.000Z","51.1223120276","265"
"2020-01-13T00:00:00.000Z","50.1734867","116"
"2020-01-13T12:00:00.000Z","49.73376765","145"
"2020-01-14T00:00:00.000Z","54.31070172","184"
"2020-01-14T12:00:00.000Z","58.3902666154","320"
"2020-01-15T00:00:00.000Z","57.97948","142"
"2020-01-15T12:00:00.000Z","58.05284983","152"
"2020-01-16T00:00:00.000Z","56.3583505991","74"
"2020-01-16T12:00:00.000Z","57.61825573","177"
"2020-01-17T00:00:00.000Z","59.52847001","176"
"2020-01-17T12:00:00.000Z","61.48712591","289"
"2020-01-18T00:00:00.000Z","59.63175165","99"
"2020-01-18T12:00:00.000Z","59.445708711500004","179"
"2020-01-19T00:00:00.000Z","57.63713082","134"
"2020-01-19T12:00:00.000Z","57.80069364","121"
"2020-01-20T00:00:00.000Z","56.96021104","91"
"2020-01-20T12:00:00.000Z","57.20326109","129"
"2020-01-21T00:00:00.000Z","57.6754518727","91"
"2020-01-21T12:00:00.000Z","57.6395931716","146"
"2020-01-22T00:00:00.000Z","58.20617878","94"
"2020-01-22T12:00:00.000Z","58.35472454","114"
"2020-01-23T00:00:00.000Z","56.45109994","87"
"2020-01-23T12:00:00.000Z","54.63026014","151"
"2020-01-24T00:00:00.000Z","53.49110448","103"
"2020-01-24T12:00:00.000Z","54.53178894","144"
"2020-01-25T00:00:00.000Z","53.22601212","102"
"2020-01-25T12:00:00.000Z","53.69778845","179"
"2020-01-26T00:00:00.000Z","54.77457037","102"
"2020-01-26T12:00:00.000Z","56.21271438","133"
"2020-01-27T00:00:00.000Z","57.80904662","106"
"2020-01-27T12:00:00.000Z","58.76326686","222"
"2020-01-28T00:00:00.000Z","60.0694176","122"
"2020-01-28T12:00:00.000Z","60.6637667782","170"
"2020-01-29T00:00:00.000Z","60.5042073","141"
"2020-01-29T12:00:00.000Z","60.0139158026","155"
"2020-01-30T00:00:00.000Z","61.97978695","144"
"2020-01-30T12:00:00.000Z","68.15906252","834"
"2020-01-31T00:00:00.000Z","68.04834836","246"
"2020-01-31T12:00:00.000Z","67.87949262","258"
"2020-02-01T00:00:00.000Z","69.55495102","286"
"2020-02-01T12:00:00.000Z","70.82001757","184"
"2020-02-02T00:00:00.000Z","71.5781490642","140"
"2020-02-02T12:00:00.000Z","70.23154173","203"
"2020-02-03T00:00:00.000Z","70.08809706","97"
"2020-02-03T12:00:00.000Z","69.7694823283","151"
"2020-02-04T00:00:00.000Z","67.72620194","94"
"2020-02-04T12:00:00.000Z","68.1146080768","217"
"2020-02-05T00:00:00.000Z","71.60406705","107"
"2020-02-05T12:00:00.000Z","72.5323810795","215"
"2020-02-06T00:00:00.000Z","74.65676602","121"
"2020-02-06T12:00:00.000Z","73.38868617","200"
"2020-02-07T00:00:00.000Z","74.2264241934","131"
"2020-02-07T12:00:00.000Z","74.35611575","112"
"2020-02-08T00:00:00.000Z","75.87503333","122"
"2020-02-08T12:00:00.000Z","76.46756358","229"
"2020-02-09T00:00:00.000Z","77.38505767","153"
"2020-02-09T12:00:00.000Z","77.09257993","183"
"2020-02-10T00:00:00.000Z","73.3052126","118"
"2020-02-10T12:00:00.000Z","74.3460785602","162"
"2020-02-11T00:00:00.000Z","74.28692094","110"
"2020-02-11T12:00:00.000Z","76.59739711","250"
"2020-02-12T00:00:00.000Z","79.24233108","160"
"2020-02-12T12:00:00.000Z","81.2297238039","447"
"2020-02-13T00:00:00.000Z","79.17221613","199"
"2020-02-13T12:00:00.000Z","80.3755116016","208"
"2020-02-14T00:00:00.000Z","81.7630311734","129"
"2020-02-14T12:00:00.000Z","82.99034907","212"
"2020-02-15T00:00:00.000Z","81.015695508","115"
"2020-02-15T12:00:00.000Z","76.5132459","138"
"2020-02-16T00:00:00.000Z","77.9387611718","130"
"2020-02-16T12:00:00.000Z","75.15259112","194"
"2020-02-17T00:00:00.000Z","70.8120286482","114"
"2020-02-17T12:00:00.000Z","73.25130447","218"
"2020-02-18T00:00:00.000Z","73.11914029","198"
"2020-02-18T12:00:00.000Z","77.03518149","227"
"2020-02-19T00:00:00.000Z","77.5399488908","135"
"2020-02-19T12:00:00.000Z","71.13594006","214"
"2020-02-20T00:00:00.000Z","69.36094103","191"
"2020-02-20T12:00:00.000Z","69.62484632","144"
"2020-02-21T00:00:00.000Z","71.85456821","105"
"2020-02-21T12:00:00.000Z","73.4858627398","173"
"2020-02-22T00:00:00.000Z","74.65737139","94"
"2020-02-22T12:00:00.000Z","75.1330769","179"
"2020-02-23T00:00:00.000Z","78.23357708","140"
"2020-02-23T12:00:00.000Z","79.5595153544","136"
"2020-02-24T00:00:00.000Z","77.01129911","121"
"2020-02-24T12:00:00.000Z","75.53561999","178"
"2020-02-25T00:00:00.000Z","74.47461764","100"
"2020-02-25T12:00:00.000Z","71.18024523","125"
"2020-02-26T00:00:00.000Z","66.0473061","84"
"2020-02-26T12:00:00.000Z","61.01430861","207"
"2020-02-27T00:00:00.000Z","61.11066788","133"
"2020-02-27T12:00:00.000Z","61.50788573","170"
"2020-02-28T00:00:00.000Z","58.78147355","79"
"2020-02-28T12:00:00.000Z","59.76395738","158"
"2020-02-29T00:00:00.000Z","59.73871345","75"
"2020-02-29T12:00:00.000Z","58.54326356","70"
"2020-03-01T00:00:00.000Z","59.517282831","80"
"2020-03-01T12:00:00.000Z","57.95668772","64"
"2020-03-02T00:00:00.000Z","59.77215169","63"
"2020-03-02T12:00:00.000Z","60.99555","112"
"2020-03-03T00:00:00.000Z","62.18080166","92"
"2020-03-03T12:00:00.000Z","61.14447561","115"
"2020-03-04T00:00:00.000Z","60.15984568","106"
"2020-03-04T12:00:00.000Z","60.38241897","107"
"2020-03-05T00:00:00.000Z","62.56054585","122"
"2020-03-05T12:00:00.000Z","62.04545979","144"
"2020-03-06T00:00:00.000Z","63.77326393","58"
"2020-03-06T12:00:00.000Z","63.02560065","86"
"2020-03-07T00:00:00.000Z","63.31861543","85"
"2020-03-07T12:00:00.000Z","60.54630926","72"
"2020-03-08T00:00:00.000Z","59.2897172638","64"
"2020-03-08T12:00:00.000Z","51.72860078","86"
"2020-03-09T00:00:00.000Z","49.58271417","66"
"2020-03-09T12:00:00.000Z","50.16814728","97"
"2020-03-10T00:00:00.000Z","50.67082648","72"
"2020-03-10T12:00:00.000Z","50.25638895","103"
"2020-03-11T00:00:00.000Z","48.55486161","60"
"2020-03-11T12:00:00.000Z","48.46378534","139"
"2020-03-12T00:00:00.000Z","33.82701132","111"
"2020-03-12T12:00:00.000Z","31.004512577","212"
"2020-03-13T00:00:00.000Z","34.16255895","212"
"2020-03-13T12:00:00.000Z","37.43795474","217"
"2020-03-14T00:00:00.000Z","36.19801501","76"
"2020-03-14T12:00:00.000Z","34.39658647","94"
"2020-03-15T00:00:00.000Z","36.18352211","50"
"2020-03-15T12:00:00.000Z","36.43709163","81"
"2020-03-16T00:00:00.000Z","31.0931733299","115"
"2020-03-16T12:00:00.000Z","32.8762152","88"
"2020-03-17T00:00:00.000Z","34.17923924","42"
"2020-03-17T12:00:00.000Z","33.56387001","55"
"2020-03-18T00:00:00.000Z","33.4159903","56"
"2020-03-18T12:00:00.000Z","33.68417723","85"
"2020-03-19T00:00:00.000Z","35.07048357","71"
"2020-03-19T12:00:00.000Z","39.07376593","113"
"2020-03-20T00:00:00.000Z","41.54366267","74"
"2020-03-20T12:00:00.000Z","38.13195588","104"
"2020-03-21T00:00:00.000Z","37.81210792","52"
"2020-03-21T12:00:00.000Z","38.34232788","78"
"2020-03-22T00:00:00.000Z","38.17876609","47"
"2020-03-22T12:00:00.000Z","35.62805385","126"
"2020-03-23T00:00:00.000Z","36.34736958","49"
"2020-03-23T12:00:00.000Z","38.76576717","91"
"2020-03-24T00:00:00.000Z","40.11004207","59"
"2020-03-24T12:00:00.000Z","40.49064582","121"
"2020-03-25T00:00:00.000Z","38.7936908","81"
"2020-03-25T12:00:00.000Z","39.15122284","81"
"2020-03-26T00:00:00.000Z","39.20080739","62"
"2020-03-26T12:00:00.000Z","40.160597","59"
"2020-03-27T00:00:00.000Z","39.94849732","39"
"2020-03-27T12:00:00.000Z","38.91847576","69"
"2020-03-28T00:00:00.000Z","37.84444184","51"
"2020-03-28T12:00:00.000Z","38.873758","100"
"2020-03-29T00:00:00.000Z","38.42384989","51"
"2020-03-29T12:00:00.000Z","37.33254256","119"
"2020-03-30T00:00:00.000Z","38.9047172","65"
"2020-03-30T12:00:00.000Z","39.13828904","89"
"2020-03-31T00:00:00.000Z","38.865079539999996","51"
"2020-03-31T12:00:00.000Z","39.29910172","106"
"2020-04-01T00:00:00.000Z","38.8616111","60"
"2020-04-01T12:00:00.000Z","39.38081279","98"
"2020-04-02T00:00:00.000Z","39.82141236","65"
"2020-04-02T12:00:00.000Z","39.87416665","103"
"2020-04-03T00:00:00.000Z","41.04636867","95"
"2020-04-03T12:00:00.000Z","40.35913504","92"
"2020-04-04T00:00:00.000Z","40.18677977","77"
"2020-04-04T12:00:00.000Z","40.67555711","88"
"2020-04-05T00:00:00.000Z","40.6432135","65"
"2020-04-05T12:00:00.000Z","40.67013927","69"
"2020-04-06T00:00:00.000Z","42.3793051892","85"
"2020-04-06T12:00:00.000Z","44.39112198","102"
"2020-04-07T00:00:00.000Z","46.34016289","101"
"2020-04-07T12:00:00.000Z","44.6679293","119"
"2020-04-08T00:00:00.000Z","45.7428906","102"
"2020-04-08T12:00:00.000Z","46.31985866","81"
"2020-04-09T00:00:00.000Z","45.84593701","56"
"2020-04-09T12:00:00.000Z","46.4003396927","96"
"2020-04-10T00:00:00.000Z","42.67559057","74"
"2020-04-10T12:00:00.000Z","42.26981235","53"
"2020-04-11T00:00:00.000Z","42.49009248","43"
"2020-04-11T12:00:00.000Z","42.31909769","58"
"2020-04-12T00:00:00.000Z","42.419247","40"
"2020-04-12T12:00:00.000Z","42.4502857","91"
"2020-04-13T00:00:00.000Z","40.8687172891","95"
"2020-04-13T12:00:00.000Z","41.20434234","247"
"2020-04-14T00:00:00.000Z","41.03609491","294"
"2020-04-14T12:00:00.000Z","41.0800941391","325"
"2020-04-15T00:00:00.000Z","40.89913069","253"
"2020-04-15T12:00:00.000Z","39.58906929","356"
"2020-04-16T00:00:00.000Z","42.34411374","110"
"2020-04-16T12:00:00.000Z","42.6750506128","86"
"2020-04-17T00:00:00.000Z","42.28329882","239"
"2020-04-17T12:00:00.000Z","42.74503552","248"
"2020-04-18T00:00:00.000Z","42.73999335","58"
"2020-04-18T12:00:00.000Z","44.36289744","263"
"2020-04-19T00:00:00.000Z","43.7221555","355"
"2020-04-19T12:00:00.000Z","42.63475094","65"
"2020-04-20T00:00:00.000Z","41.75206295","216"
"2020-04-20T12:00:00.000Z","40.82838424","254"
"2020-04-21T00:00:00.000Z","40.5878542","199"
"2020-04-21T12:00:00.000Z","41.04014175","311"
"2020-04-22T00:00:00.000Z","41.35300878","58"
"2020-04-22T12:00:00.000Z","41.8874131","258"
"2020-04-23T00:00:00.000Z","41.75706813","190"
"2020-04-23T12:00:00.000Z","42.93721546","395"
"2020-04-24T00:00:00.000Z","44.3105456025","254"
"2020-04-24T12:00:00.000Z","44.8152051325","215"
"2020-04-25T00:00:00.000Z","45.0194817","326"
"2020-04-25T12:00:00.000Z","44.7149101","518"
"2020-04-26T00:00:00.000Z","45.01573553","158"
"2020-04-26T12:00:00.000Z","44.68908811","143"
"2020-04-27T00:00:00.000Z","44.73854154","427"
"2020-04-27T12:00:00.000Z","44.71006432","316"
"2020-04-28T00:00:00.000Z","44.8433286","332"
"2020-04-28T12:00:00.000Z","46.02870344","571"
"2020-04-29T00:00:00.000Z","46.78062258","339"
"2020-04-29T12:00:00.000Z","49.18130189","718"
"2020-04-30T00:00:00.000Z","47.66369711","412"
"2020-04-30T12:00:00.000Z","46.71401966","153"
"2020-05-01T00:00:00.000Z","48.42647191","226"
"2020-05-01T12:00:00.000Z","47.79170327","296"
"2020-05-02T00:00:00.000Z","47.90722779","228"
"2020-05-02T12:00:00.000Z","49.45804612","248"
"2020-05-03T00:00:00.000Z","49.26793136","200"
"2020-05-03T12:00:00.000Z","48.26715747","140"
"2020-05-04T00:00:00.000Z","46.34814481","363"
"2020-05-04T12:00:00.000Z","47.47349286","427"
"2020-05-05T00:00:00.000Z","46.60057515","226"
"2020-05-05T12:00:00.000Z","46.78725938","266"
"2020-05-06T00:00:00.000Z","47.612652","518"
"2020-05-06T12:00:00.000Z","45.94286637","157"
"2020-05-07T00:00:00.000Z","45.77344282","280"
"2020-05-07T12:00:00.000Z","47.33011499","526"
"2020-05-08T00:00:00.000Z","47.22674004","426"
"2020-05-08T12:00:00.000Z","47.88221848","215"
"2020-05-09T00:00:00.000Z","47.48968455","88"
"2020-05-09T12:00:00.000Z","47.2605951263","412"
"2020-05-10T00:00:00.000Z","42.4374593675","255"
"2020-05-10T12:00:00.000Z","42.36762756","576"
"2020-05-11T00:00:00.000Z","42.18872381","92"
"2020-05-11T12:00:00.000Z","41.69996396","288"
"2020-05-12T00:00:00.000Z","42.559211930000004","82"
"2020-05-12T12:00:00.000Z","42.11187972","173"
"2020-05-13T00:00:00.000Z","42.42086352","131"
"2020-05-13T12:00:00.000Z","43.13455948","127"
"2020-05-14T00:00:00.000Z","43.73722693","109"
"2020-05-14T12:00:00.000Z","43.94533535","165"
"2020-05-15T00:00:00.000Z","43.59024472","217"
"2020-05-15T12:00:00.000Z","42.83398136","249"
"2020-05-16T00:00:00.000Z","43.36438978","459"
"2020-05-16T12:00:00.000Z","43.21289662","435"
"2020-05-17T00:00:00.000Z","44.06967094","100"
"2020-05-17T12:00:00.000Z","43.64083543","411"
"2020-05-18T00:00:00.000Z","44.82877652","303"
"2020-05-18T12:00:00.000Z","45.20107397","353"
"2020-05-19T00:00:00.000Z","45.21513128","250"
"2020-05-19T12:00:00.000Z","45.3836115","608"
"2020-05-20T00:00:00.000Z","45.363341","122"
"2020-05-20T12:00:00.000Z","44.17212611","336"
"2020-05-21T00:00:00.000Z","43.8553925655","322"
"2020-05-21T12:00:00.000Z","42.74270168","314"
"2020-05-22T00:00:00.000Z","43.75885236","374"
"2020-05-22T12:00:00.000Z","44.20758096","395"
"2020-05-23T00:00:00.000Z","43.98614923","159"
"2020-05-23T12:00:00.000Z","44.0331176","82"
"2020-05-24T00:00:00.000Z","43.94826616","73"
"2020-05-24T12:00:00.000Z","42.44889275","161"
"2020-05-25T00:00:00.000Z","42.5429455","75"
"2020-05-25T12:00:00.000Z","42.94612981","106"
"2020-05-26T00:00:00.000Z","42.58773597","121"
"2020-05-26T12:00:00.000Z","42.43205739","128"
"2020-05-27T00:00:00.000Z","43.7136261985","112"
"2020-05-27T12:00:00.000Z","43.86143258","84"
"2020-05-28T00:00:00.000Z","43.76239366","81"
"2020-05-28T12:00:00.000Z","44.75869919","165"
"2020-05-29T00:00:00.000Z","44.47192603","98"
"2020-05-29T12:00:00.000Z","44.65246514","174"
"2020-05-30T00:00:00.000Z","46.61708326","135"
"2020-05-30T12:00:00.000Z","47.53863087","110"
"2020-05-31T00:00:00.000Z","47.03105634","71"
"2020-05-31T12:00:00.000Z","45.5742285993","119"
"2020-06-01T00:00:00.000Z","45.8592336","93"
"2020-06-01T12:00:00.000Z","48.12523141","124"
"2020-06-02T00:00:00.000Z","49.54759009","155"
"2020-06-02T12:00:00.000Z","45.92351688","121"
"2020-06-03T00:00:00.000Z","46.83942403","58"
"2020-06-03T12:00:00.000Z","47.17289444","133"
"2020-06-04T00:00:00.000Z","47.10764664","82"
"2020-06-04T12:00:00.000Z","47.637595","102"
"2020-06-05T00:00:00.000Z","47.32499089","75"
"2020-06-05T12:00:00.000Z","47.05314611","70"
"2020-06-06T00:00:00.000Z","47.05724628","68"
"2020-06-06T12:00:00.000Z","46.73195764","77"
"2020-06-07T00:00:00.000Z","46.27787695","48"
"2020-06-07T12:00:00.000Z","46.66800204","57"
"2020-06-08T00:00:00.000Z","46.631476496","72"
"2020-06-08T12:00:00.000Z","46.471441879","70"
"2020-06-09T00:00:00.000Z","46.22514711","59"
"2020-06-09T12:00:00.000Z","46.06941413","88"
"2020-06-10T00:00:00.000Z","45.94955554","57"
"2020-06-10T12:00:00.000Z","46.67997596","102"
"2020-06-11T00:00:00.000Z","46.44018104","54"
"2020-06-11T12:00:00.000Z","43.5007242977","105"
"2020-06-12T00:00:00.000Z","44.54862624","81"
"2020-06-12T12:00:00.000Z","44.82805407","99"
"2020-06-13T00:00:00.000Z","44.76830289","47"
"2020-06-13T12:00:00.000Z","45.0945597","94"
"2020-06-14T00:00:00.000Z","44.59793536","58"
"2020-06-14T12:00:00.000Z","44.08452628","91"
"2020-06-15T00:00:00.000Z","42.97430089","112"
"2020-06-15T12:00:00.000Z","43.91429476","98"
"2020-06-16T00:00:00.000Z","43.90572837","78"
"2020-06-16T12:00:00.000Z","43.87725723","107"
"2020-06-17T00:00:00.000Z","44.52316482","107"
"2020-06-17T12:00:00.000Z","44.03235715","81"
"2020-06-18T00:00:00.000Z","43.78363431","67"
"2020-06-18T12:00:00.000Z","43.56013067","75"
"2020-06-19T00:00:00.000Z","43.57310908","81"
"2020-06-19T12:00:00.000Z","42.67983406","70"
"2020-06-20T00:00:00.000Z","42.9687607","57"
"2020-06-20T12:00:00.000Z","43.3468149","74"
"2020-06-21T00:00:00.000Z","43.37207073","83"
"2020-06-21T12:00:00.000Z","43.08744304","62"
"2020-06-22T00:00:00.000Z","43.5939166476","68"
"2020-06-22T12:00:00.000Z","44.188004","94"
"2020-06-23T00:00:00.000Z","43.94932437","48"
"2020-06-23T12:00:00.000Z","44.17927958","102"
"2020-06-24T00:00:00.000Z","43.03301232","68"
"2020-06-24T12:00:00.000Z","42.84382675","83"
"2020-06-25T00:00:00.000Z","42.6073996174","51"
"2020-06-25T12:00:00.000Z","42.5643029462","76"
"2020-06-26T00:00:00.000Z","42.94846813","68"
"2020-06-26T12:00:00.000Z","43.32078456","117"
"2020-06-27T00:00:00.000Z","42.91402664","71"
"2020-06-27T12:00:00.000Z","41.55555971","104"
"2020-06-28T00:00:00.000Z","41.27744943","36"
"2020-06-28T12:00:00.000Z","41.40826848","76"
"2020-06-29T00:00:00.000Z","41.25932108","71"
"2020-06-29T12:00:00.000Z","41.85103372","73"
"2020-06-30T00:00:00.000Z","41.4930125","39"
"2020-06-30T12:00:00.000Z","41.46779203","71"
"2020-07-01T00:00:00.000Z","41.85839075","103"
"2020-07-01T12:00:00.000Z","41.69924516","93"
"2020-07-02T00:00:00.000Z","41.65659119","64"
"2020-07-02T12:00:00.000Z","41.4718551843","99"
"2020-07-03T00:00:00.000Z","41.40560784","68"
"2020-07-03T12:00:00.000Z","41.1807535777","74"
"2020-07-04T00:00:00.000Z","41.5876453531","62"
"2020-07-04T12:00:00.000Z","42.06653368","95"
"2020-07-05T00:00:00.000Z","41.51312073","67"
"2020-07-05T12:00:00.000Z","41.59807417","64"
"2020-07-06T00:00:00.000Z","42.69972936","87"
"2020-07-06T12:00:00.000Z","43.96349344","125"
"2020-07-07T00:00:00.000Z","43.66320985","81"
"2020-07-07T12:00:00.000Z","43.3182468","239"
"2020-07-08T00:00:00.000Z","45.1568760363","169"
"2020-07-08T12:00:00.000Z","45.2007465","191"
"2020-07-09T00:00:00.000Z","45.36200684","110"
"2020-07-09T12:00:00.000Z","44.5374555","138"
"2020-07-10T00:00:00.000Z","44.06553863","73"
"2020-07-10T12:00:00.000Z","44.2461161","100"
"2020-07-11T00:00:00.000Z","44.12845952","45"
"2020-07-11T12:00:00.000Z","44.67707832","112"
"2020-07-12T00:00:00.000Z","44.75705728","50"
"2020-07-12T12:00:00.000Z","44.6361016","132"
"2020-07-13T00:00:00.000Z","45.15231319","135"
"2020-07-13T12:00:00.000Z","43.91979575","103"
"2020-07-14T00:00:00.000Z","43.74157919","102"
"2020-07-14T12:00:00.000Z","43.80286462","137"
"2020-07-15T00:00:00.000Z","43.34363779","84"
"2020-07-15T12:00:00.000Z","43.2789555","155"
"2020-07-16T00:00:00.000Z","41.88056964","107"
"2020-07-16T12:00:00.000Z","42.03543724","108"
"2020-07-17T00:00:00.000Z","42.02007909","76"
"2020-07-17T12:00:00.000Z","41.91281565","106"
"2020-07-18T00:00:00.000Z","42.43791556","62"
"2020-07-18T12:00:00.000Z","42.42586604","98"
"2020-07-19T00:00:00.000Z","42.17911074","74"
"2020-07-19T12:00:00.000Z","42.55272856","82"
"2020-07-20T00:00:00.000Z","42.22399764","73"
"2020-07-20T12:00:00.000Z","41.97580954","101"
"2020-07-21T00:00:00.000Z","43.56481054","135"
"2020-07-21T12:00:00.000Z","43.61614844","113"
"2020-07-22T00:00:00.000Z","43.6024421547","100"
"2020-07-22T12:00:00.000Z","44.93611621","179"
"2020-07-23T00:00:00.000Z","44.88681649","104"
"2020-07-23T12:00:00.000Z","44.85007694","187"
"2020-07-24T00:00:00.000Z","44.30390243","121"
"2020-07-24T12:00:00.000Z","44.18254056","138"
"2020-07-25T00:00:00.000Z","47.40271141","368"
"2020-07-25T12:00:00.000Z","48.80476604","302"
"2020-07-26T00:00:00.000Z","48.33525776","158"
"2020-07-26T12:00:00.000Z","47.97871897","162"
"2020-07-27T00:00:00.000Z","48.9435359163","195"
"2020-07-27T12:00:00.000Z","52.95002692","638"
"2020-07-28T00:00:00.000Z","53.56600288","236"
"2020-07-28T12:00:00.000Z","55.57520501","445"
"2020-07-29T00:00:00.000Z","55.69577969","143"
"2020-07-29T12:00:00.000Z","55.17200391","197"
"2020-07-30T00:00:00.000Z","54.48990356","105"
"2020-07-30T12:00:00.000Z","56.64311208","314"
"2020-07-31T00:00:00.000Z","57.3432858313","120"
"2020-07-31T12:00:00.000Z","57.99813709","216"
"2020-08-01T00:00:00.000Z","59.62004408","178"
"2020-08-01T12:00:00.000Z","61.29322579","202"
"2020-08-02T00:00:00.000Z","56.43367506","203"
"2020-08-02T12:00:00.000Z","56.64144374","163"
"2020-08-03T00:00:00.000Z","57.78804005","64"
"2020-08-03T12:00:00.000Z","58.46890283","143"
"2020-08-04T00:00:00.000Z","57.43412268","89"
"2020-08-04T12:00:00.000Z","57.533054","116"
"2020-08-05T00:00:00.000Z","59.10045781","112"
"2020-08-05T12:00:00.000Z","59.01070626","185"
"2020-08-06T00:00:00.000Z","58.27158211","138"
"2020-08-06T12:00:00.000Z","59.1483009616","174"
"2020-08-07T00:00:00.000Z","59.71271998","87"
"2020-08-07T12:00:00.000Z","57.24553207","87"
"2020-08-08T00:00:00.000Z","58.3845973677","88"
"2020-08-08T12:00:00.000Z","58.12920588","139"
"2020-08-09T00:00:00.000Z","57.74226425","125"
"2020-08-09T12:00:00.000Z","57.13903008","123"
"2020-08-10T00:00:00.000Z","57.42146747","126"
"2020-08-10T12:00:00.000Z","58.28884584","151"
"2020-08-11T00:00:00.000Z","57.69514497","129"
"2020-08-11T12:00:00.000Z","54.38684316","141"
"2020-08-12T00:00:00.000Z","54.5660061795","110"
"2020-08-12T12:00:00.000Z","54.96858456","212"
"2020-08-13T00:00:00.000Z","54.88933994","136"
"2020-08-13T12:00:00.000Z","57.74131641","217"
"2020-08-14T00:00:00.000Z","56.7158038","143"
"2020-08-14T12:00:00.000Z","56.75312254","165"
"2020-08-15T00:00:00.000Z","57.4440868722","150"
"2020-08-15T12:00:00.000Z","59.92780968","239"
"2020-08-16T00:00:00.000Z","60.53774211","245"
"2020-08-16T12:00:00.000Z","63.82654319","265"
"2020-08-17T00:00:00.000Z","64.5536015809","196"
"2020-08-17T12:00:00.000Z","67.02804135","425"
"2020-08-18T00:00:00.000Z","65.79755544","245"
"2020-08-18T12:00:00.000Z","65.52753496","264"
"2020-08-19T00:00:00.000Z","63.14907414","145"
"2020-08-19T12:00:00.000Z","62.0046272","213"
"2020-08-20T00:00:00.000Z","62.36917382","111"
"2020-08-20T12:00:00.000Z","62.9059718456","221"
"2020-08-21T00:00:00.000Z","61.14654455","130"
